# 2019-01-05_09:28:44
status,alpha,alphaErr,aGGInv,aGGInvErr,c6,c6Err,c8,c8Err,c10,c10Err,c12,c12Err,chi,dof,chiDof,edm,del^(0),del^(4),del^(6),del^(8),del^(10),del^(12)
3,0.312994802153568,2.32005167571311e-07,0.021,0,-0.413543163578625,2.06272134937714e-07,-0.214293547369819,1.62612709512305e-07,0.875674071856934,0,0.0200619551353711,0,1555.97509765625,20,77.7987548828125,42502.3815566633,0.172491757959956,0.00102291034002293,-0.0311252299090076,0.00681134897192395,0.00330591264905167,7.57394484754894e-05
3,0.275409801794389,9.69043976890992e-07,0.021,0,-0.470795414726758,1.7015289153878e-06,-0.304509646464033,1.30231212138485e-06,0.875674071856934,0,0.0200619551353711,0,4379.193359375,19,230.483861019737,5080316477.05052,0.135108238192149,0.000774185787602515,-0.0354343072599021,0.00967887970888962,0.00330591264905167,7.57394484754894e-05
3,0.288094536149995,2.39006117235829e-06,0.021,0,-0.439487439534688,2.26971677348958e-06,-0.28825231283449,9.21050734190672e-07,0.875674071856934,0,0.0200619551353711,0,3501.1640625,18,194.509114583333,1491843.06946199,0.146896313314166,0.000853705498700946,-0.0330779197974518,0.00916213819211073,0.00330591264905167,7.57394484754894e-05
3,0.356267246573646,7.43069251136774e-05,0.021,0,-0.420163537214741,8.80603806991798e-05,-0.0950844047644171,6.46843581364773e-06,0.875674071856934,0,0.0200619551353711,0,1109.24816894531,17,65.2498922909007,584750.068099263,0.225958776368104,0.00135979986476318,-0.0316235107891084,0.00302227048171647,0.00330591264905167,7.57394484754894e-05
3,0.265954222217465,0.000673244114934789,0.021,0,-0.115468970221334,0.000117514398264117,-0.0857417737977696,0.000179122434214119,0.875674071856934,0,0.0200619551353711,0,1588.18115234375,16,99.2613220214844,14284.6295217575,0.126823721585127,0.000717778335834155,-0.00869074515558287,0.00272531371091871,0.00330591264905167,7.57394484754894e-05
3,0.319022165931038,0.000128038634820371,0.021,0,-0.179142251803158,7.23218251963239e-05,-0.040013424239637,7.78765564120056e-06,0.875674071856934,0,0.0200619551353711,0,65.444221496582,15,4.36294809977214,5.34330971035939,0.179217247309558,0.0010665307810132,-0.0134830998668668,0.00127183202388946,0.00330591264905167,7.57394484754894e-05
3,0.328063760868801,0.000491951889628557,0.021,0,-0.253992653875058,0.00211258038627719,-0.0736965480564987,1.41693388533402e-06,0.875674071856934,0,0.0200619551353711,0,77.6758499145508,14,5.54827499389648,12238.9354388329,0.189722280425288,0.0011339463896066,-0.0191166979491299,0.00234245460491021,0.00330591264905167,7.57394484754894e-05
3,0.319888229653367,0.00170892914330638,0.021,0,-0.199406756339342,0.0123857509585891,-0.0545533778558922,0.00747586344317055,0.875674071856934,0,0.0200619551353711,0,56.4693036079407,13,4.34379258522621,0.339245890923976,0.180201592298816,0.00107288503383639,-0.0150083030819864,0.00173398638799165,0.00330591264905167,7.57394484754894e-05
3,0.321611387816271,0.000255012859186713,0.021,0,-0.225027559755182,0.000610128245733369,-0.0716026511100371,0.000866123318402107,0.875674071856934,0,0.0200619551353711,0,46.0624193549156,12,3.83853494624297,0.323965597925608,0.182173726081038,0.00108559261512117,-0.0169366468850146,0.00227589981131681,0.00330591264905167,7.57394484754894e-05
3,0.321655871185613,0.000217865602766573,0.021,0,-0.226290541300664,0.000671064487504364,-0.0726806851117212,0.000618522946820301,0.875674071856934,0,0.0200619551353711,0,45.9585598409176,11,4.17805089462887,0.0034421726396999,0.182224878255106,0.00108592180643553,-0.0170317048969372,0.0023101652657796,0.00330591264905167,7.57394484754894e-05
