# 2019-01-06_19:45:37
status,alpha,alphaErr,aGGInv,aGGInvErr,c6,c6Err,c8,c8Err,c10,c10Err,c12,c12Err,chi,dof,chiDof,edm,del^(0),del^(4),del^(6),del^(8),del^(10),del^(12)
0,0.3179,0,0.021,0,-0.338032478229219,0.025157064366233,-0.205025202692718,0.0376435576626675,7.028425135849,1.99999799969539,0.0200638538636491,1.99999800002833,52.4210313627991,19,2.75900165067364,9.34911183319257e-07,0.201371253322971,0.000786000343910921,-0.0127209678798084,0.00162918835018575,1.6876662155528e-17,5.58460912036162e-20
0,0.3179,0,0.021,0,-0.32953528904784,0.0284468102233257,-0.190087654153189,0.0434484263988411,0.414713513305834,108787.005287411,0.0200224162563613,165711.766467544,51.5982395145111,18,2.86656886191728,5.59145370714111e-07,0.201371253322971,0.000786000343910921,-0.0124011983972686,0.00151049035724969,8.80848261456105e-19,5.92607470094297e-20
0,0.3179,0,0.021,0,-0.346973478664283,0.0309266207778838,-0.221618344811875,0.0479115544239847,3.68611680313355,1.99999800000302,0.020066203150094,1.99999799963614,47.1685054423288,17,2.77461796719581,1.55820774650242e-05,0.201371253322971,0.000786000343910921,-0.0130574390376794,0.00176104215878324,1.2843615165171e-17,5.3907344526943e-20
3,0.3179,0,0.021,0,-0.368784534020084,0.0698412407529834,-0.256914834006994,0.10303379135696,1281.5686325306,1050401.26768192,-3886886515.76684,548.816459448071,45.8567842133343,16,2.8660490133334,2014398307.05085,0.201371253322971,0.000786000343910921,-0.0138782410388934,0.00204151806244728,2.57569037754153e-15,-1.10090639965803e-08
0,0.3179,0,0.021,0,-0.348550101209932,0.0397299366271109,-0.224618076093757,0.0646095712185938,0.946968948082979,72107.460812824,0.020059664946366,123066.994717479,47.0984927639365,15,3.13989951759577,1.37760445783935e-05,0.201371253322971,0.000786000343910921,-0.0131167711020622,0.00178487887345999,2.52206405590567e-18,4.49743729420148e-20
0,0.3179,0,0.021,0,-0.360400016149568,0.0396319282606821,-0.24666950971579,0.0645402392979475,0.818360667433828,1.99999799953869,0.0200652735240302,1.99999800049645,45.3503114208579,14,3.23930795863271,6.95907060112006e-06,0.201371253322971,0.000786000343910921,-0.0135627116463414,0.00196010581283171,2.19475445785289e-18,4.91931583077519e-20
0,0.3179,0,0.021,0,-0.357289480168381,0.0389862024161978,-0.240677813491063,0.0646444690958804,0.875673648855948,248028.517280728,0.0200617507731534,87560.8272709979,45.2501287432387,13,3.48077913409529,4.86664508868951e-07,0.201371253322971,0.000786000343910921,-0.0134456547631894,0.00191249409700862,2.32808073649386e-18,3.99584150601705e-20
0,0.3179,0,0.021,0,-0.350380143723726,0.0366835245190321,-0.226823003679691,0.0618296405610843,0.87567461598429,1.99999800000646,0.0200621618464741,1.99999799981126,44.7303189567756,12,3.7275265797313,1.91651713603401e-05,0.201371253322971,0.000786000343910921,-0.0131856399638906,0.00180239985277779,2.27168127721389e-18,5.13504102391011e-20
0,0.3179,0,0.021,0,-0.333022950974109,0.040764063014076,-0.190974094572436,0.0705073332340522,0.875673757006635,214871.616720059,0.0200618988497567,196325.046930091,42.6662739880703,11,3.87875218073366,2.13442032360749e-07,0.201371253322971,0.000786000343910921,-0.0125324474286402,0.00151753426397531,2.77930151195571e-18,4.7276593636818e-20
0,0.3179,0,0.021,0,-0.336255194621017,0.0419827724689128,-0.197736416346468,0.0748906853243305,0.875673962710319,146005.993620884,0.0200618028418934,156337.633208849,42.6239515133784,10,4.26239515133784,6.00618440881011e-06,0.201371253322971,0.000786000343910921,-0.012654084461352,0.00157126958875377,1.52690055844826e-18,6.72237576366579e-20
