title,status,alpha,alphaErr,aGGInv,aGGInvErr,c6,c6Err,c8,c8Err,c10,c10Err,c12,c12Err,chi,dof,chiDof,edm,del^(0),del^(4),del^(6),del^(8),del^(10),del^(12)
smin1975,0,0.3179,0,0.021,0,-0.234249856411269,0.0148419289573171,-0.0930211041600087,0.0139232853043449,-0.14,0,0.04,0,21.264149397146,7,3.03773562816371,7.90828044046387e-07,0.177948597913589,0.00105832991584286,-0.0176307608953292,0.00295668819693421,-0.000528538854514411,0.000151011101289832
smin2050,0,0.3179,0,0.021,0,-0.196358193104148,0.0210072346091792,-0.0509526908136232,0.0207036988147104,-0.14,0,0.04,0,9.01429031268344,6,1.50238171878057,2.8123584567822e-06,0.177948597913589,0.00105832991584286,-0.0147788536799785,0.00161953807032368,-0.000528538854514411,0.000151011101289832
smin2150,0,0.3179,0,0.021,0,-0.192864731475832,0.0248495539286443,-0.0467338073765674,0.0260185683545363,-0.14,0,0.04,0,8.93652837268564,5,1.78730567453713,2.13060072019076e-08,0.177948597913589,0.00105832991584286,-0.0145159191040114,0.00148544029783188,-0.000528538854514411,0.000151011101289832
smin2250,0,0.3179,0,0.021,0,-0.184449286306046,0.0290452083263841,-0.0356268902847695,0.0327325823205243,-0.14,0,0.04,0,8.62478435442017,4,2.15619608860504,4.14446003713271e-08,0.177948597913589,0.00105832991584286,-0.0138825325829296,0.00113240545733852,-0.000528538854514411,0.000151011101289832
smin2350,0,0.3179,0,0.021,0,-0.171549983808923,0.0361307864037152,-0.0173620509523457,0.0446918331707097,-0.14,0,0.04,0,8.26442338847041,3,2.7548077961568,4.58175944852986e-10,0.177948597913589,0.00105832991584286,-0.0129116695842176,0.000551855104160765,-0.000528538854514411,0.000151011101289832
smin2500,0,0.3179,0,0.021,0,-0.105500900249326,0.0511611835732188,0.0916406017497247,0.0746350485368402,-0.14,0,0.04,0,4.93791913171994,2,2.46895956585997,1.13591019400378e-10,0.177948597913589,0.00105832991584286,-0.0079405006903064,-0.00291280874378018,-0.000528538854514411,0.000151011101289832
smin2700,0,0.3179,0,0.021,0,0.0329886469681816,0.0806745147811189,0.375725975492313,0.148135101664618,-0.14,0,0.04,0,0.00937331780873732,1,0.00937331780873732,4.28068771060761e-11,0.177948597913589,0.00105832991584286,0.00248288283231775,-0.0119425002213348,-0.000528538854514411,0.000151011101289832
