title,status,alpha,alphaErr,aGGInv,aGGInvErr,c6,c6Err,c8,c8Err,c10,c10Err,c12,c12Err,chi,dof,chiDof,edm,del^(0),del^(4),del^(6),del^(8),del^(10),del^(12)
smin1975,0,0.326384830962702,0.000756523163411577,0.021,0,-0.315640989994447,0.0198598030708622,-0.141358863357042,0.017852235453298,0.875674071856934,0,0.0200619551353711,0,8.73656139001832,6,1.45609356500305,2.86097082382947e-07,0.187732930419747,0.00112124722641395,-0.0237566456117127,0.00449311031721217,0.00330591264905167,7.57394484754894e-05
smin2050,0,0.324293199302643,0.00277721047834543,0.021,0,-0.266914133663248,0.0399765823729879,-0.0981087265682293,0.031305836158301,0.875674071856934,0,0.0200619551353711,0,2.71072658139747,5,0.542145316279493,1.23664990856145e-05,0.185279480922649,0.001105542060904,-0.0200892301164898,0.00311839895344134,0.00330591264905167,7.57394484754894e-05
smin2150,0,0.325611366762284,0.00297148832892024,0.021,0,-0.300906597437695,0.0542850710811174,-0.131786172654289,0.0496752194246707,-0.14,0,0.04,0,1.94606797286724,3,0.64868932428908,1.77233819624933e-07,0.186822463799159,0.0011154246857392,-0.0226476649869821,0.00418884106703162,-0.000528538854514411,0.000151011101289832
smin2250,0,0.327988710414772,0.00363728049476815,0.021,0,-0.367359004397905,0.0808445166150861,-0.203560489260442,0.0812289786701922,-0.14,0,0.04,0,0.69811457423333,2,0.349057287116665,9.39449779133314e-07,0.189632971101596,0.00113337695234775,-0.0276491899227226,0.00647019728902825,-0.000528538854514411,0.000151011101289832
smin2350,0,0.332539069727824,0.00651898562969689,0.021,0,-0.513315514007337,0.193606831752657,-0.37875459456175,0.224965661501345,-0.14,0,0.04,0,0.00041911375093498,1,0.00041911375093498,1.42460953859835e-08,0.195113308234461,0.0011682021155188,-0.0386345726310166,0.0120387652822205,-0.000528538854514411,0.000151011101289832
