# 2019-01-06_17:52:02
status,alpha,alphaErr,aGGInv,aGGInvErr,c6,c6Err,c8,c8Err,c10,c10Err,c12,c12Err,chi,dof,chiDof,edm,del^(0),del^(4),del^(6),del^(8),del^(10),del^(12)
0,0.3179,0,0.021,0,-0.338055049121771,0.0249552327419736,-0.205049976294679,0.0372916788175412,100.502941034525,1.99999800006981,0.0200619551353711,0,52.4210341127837,20,2.62105170563918,2.68037027782124e-06,0.201371253322971,0.000786000343910921,-0.0127218172762944,0.00162938520824601,4.60723848751429e-16,4.20664149693076e-20
3,0.3179,0,0.021,0,-0.32955462195089,0.0277237431206048,-0.190117490784995,0.0423432253537241,-4608.96765523456,3687.09310765651,0.0200619551353711,0,51.5982267891231,19,2.71569614679595,0.297654438446935,0.201371253322971,0.000786000343910921,-0.0124019259404917,0.0015107274475796,-1.23608977717276e-14,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.346891389169032,0.0239607890667561,-0.221493827278265,0.0372517822834733,22.2891388070637,2.00004796938821,0.0200619551353711,0,47.168497960316,18,2.62047210890645,1.21505133819695e-06,0.201371253322971,0.000786000343910921,-0.013054349814307,0.00176005270718174,6.30044619240345e-17,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.349194590188278,0.0619648147233841,-0.225794812105737,0.0976489794150063,1342.89939550998,1.99999800039599,0.0200619551353711,0,47.10262026079,17,2.77074236828176,9.44498638942215e-06,0.201371253322971,0.000786000343910921,-0.0131410247585019,0.00179422955121464,5.26010673732447e-15,4.20664149693076e-20
3,0.3179,0,0.021,0,-0.348552930339675,0.0334410278740932,-0.224624432716722,0.0538317621826552,-212267.071042593,1.00000101327751,0.0200619551353711,0,47.0982498456724,16,2.94364061535452,5258.10378375245,0.201371253322971,0.000786000343910921,-0.0131168775689579,0.00178492938498708,-5.21587158631497e-13,4.20664149693076e-20
3,0.3179,0,0.021,0,-0.360394243207613,0.00499558391641502,-0.246682832432465,0.00374717183078712,119.693067145729,1210.38376276165,0.0200619551353711,0,45.3503044974059,15,3.02335363316039,2.95711757406239e-07,0.201371253322971,0.000786000343910921,-0.0135624943967754,0.00196021167891311,2.08299493234265e-18,4.20664149693076e-20
3,0.3179,0,0.021,0,-0.362989700945119,0.0328223847746759,-0.250094343127253,0.0544650325273964,-264741510.98985,443.712045389151,0.0200619551353711,0,45.1808429807425,14,3.22720307005303,1277.2683954816,0.201371253322971,0.000786000343910921,-0.0136601676578927,0.00198732050947387,-8.71197509858408e-10,4.20664149693076e-20
3,0.3179,0,0.021,0,-0.350376333695846,0.0360042616733404,-0.22681502389256,0.0606965120840595,38168877.1627201,79.7211676031613,0.0200619551353711,0,44.7260447246954,13,3.44046497882272,0.00077991505434599,0.201371253322971,0.000786000343910921,-0.01318549658346,0.00180233644312834,5.81487123479818e-11,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.333022950974109,0.0394954856514305,-0.190974094572436,0.0683051208766597,0.875673757006635,205837.478919338,0.0200619551353711,0,42.6662739880703,12,3.55552283233919,2.09693565649232e-07,0.201371253322971,0.000786000343910921,-0.0125324474286402,0.00151753426397531,2.77930151195571e-18,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.336255194621017,0.0396497294651774,-0.197736416346468,0.0707788034045927,0.875673962710319,142687.765684081,0.0200619551353711,0,42.6239515133784,11,3.8749046830344,5.50529274823392e-06,0.201371253322971,0.000786000343910921,-0.012654084461352,0.00157126958875377,1.52690055844826e-18,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.324245853029597,0.0429424426846315,-0.171557116699565,0.0787902076399371,0.875674137249909,275142.154264039,0.0200619551353711,0,41.955148233712,10,4.1955148233712,1.92344512259316e-08,0.201371253322971,0.000786000343910921,-0.0122021443121616,0.0013632414564042,1.72364835808222e-18,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.278702678180936,0.0467302974757938,-0.0696902400472332,0.0887306893618434,0.875674048142245,1.999998000003,0.0200619551353711,0,35.5209599451227,9,3.94677332723586,7.16951527824625e-09,0.201371253322971,0.000786000343910921,-0.0104882460872655,0.000553778392682613,1.45491889934527e-18,4.20664149693076e-20
4,0.3179,0,0.021,0,-0.250511478725975,0.00268205621748888,-0.00268254861342616,0.0134885195570387,-1783449879.07559,1.10962912507615,0.0200619551353711,0,30.6293878422066,8,3.82867348027582,0.00728887330409219,0.201371253322971,0.000786000343910921,-0.00942734405608059,2.13162913261495e-05,-4.4956188686631e-09,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.154022490880064,0.0534189347695939,0.222302988749932,0.107370764033149,0.875674072389997,1.99999800000302,0.0200619551353711,0,10.6636320616235,7,1.52337600880336,1.47713615724034e-10,0.201371253322971,0.000786000343910921,-0.00579623345519116,-0.00176648253349453,1.72254317683821e-18,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.144236657041156,0.0577976466702661,0.247503141125376,0.121567055231856,0.875674071796818,1.99999800000303,0.0200619551353711,0,10.4711169056463,6,1.74518615094106,4.83392563238169e-10,0.201371253322971,0.000786000343910921,-0.00542796920261397,-0.00196673008420424,2.71371731986612e-18,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.150324108440186,0.0652420721195294,0.231125955097661,0.146123083689327,0.87567407192853,1418545.27800075,0.0200619551353711,0,10.429735715592,5,2.08594714311839,4.47216942532358e-09,0.201371253322971,0.000786000343910921,-0.00565705450862544,-0.00183659232389598,2.21052207503235e-18,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.189101811429883,0.0737492383825788,0.118656883292181,0.17696252709983,0.875674071812659,2990057.9151614,0.0200619551353711,0,9.16398078198472,4,2.29099519549618,7.99398070517838e-09,0.201371253322971,0.000786000343910921,-0.00711635190149368,-0.000942881213577925,3.575695177323e-18,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.130754239210974,0.0816015316021833,0.299164714501486,0.207320090604607,0.875674071856823,622764598.474362,0.0200619551353711,0,6.36584478355144,3,2.12194826118381,8.36117515965072e-08,0.201371253322971,0.000786000343910921,-0.00492059368337878,-0.00237724758347368,-1.02759515927808e-19,4.20664149693076e-20
0,0.3179,0,0.021,0,-0.0758215552488714,0.0961848039016505,0.485268011816129,0.270842581400688,-8904966.26385286,1.99999800000301,0.0200619551353711,0,5.28124581897276,2,2.64062290948638,1.87625443753424e-09,0.201371253322971,0.000786000343910921,-0.00285334584999246,-0.00385607711240037,-2.70819764911748e-11,4.20664149693076e-20
0,0.3179,0,0.021,0,0.0985494265047605,0.133509573707405,1.14242464642264,0.443504512422407,168854076.208918,1.99999800000302,0.0200619551353711,0,2.03185955094884,1,2.03185955094884,2.77831574387127e-10,0.201371253322971,0.000786000343910921,0.00370864981882155,-0.00907802992252791,5.42979943160269e-10,4.20664149693076e-20
